Year,Month,F.L(cm),B.W(g),Mat.
2018,12,25.9,223.52,1
2018,12,28.9,271.3,1
2018,12,25.4,193.05,1
2018,12,26.6,226.73,1
2018,12,28.9,261.22,1
2018,12,26.1,208.69,1
2018,12,28.5,277.22,1
2018,12,27,238.29,1
2018,12,26.4,242.1,1
2018,12,28.4,259.72,1
2019,1,38,765.59,1
2019,1,39,818.02,1
2019,1,34.2,449.84,1
2019,1,33,438.83,1
2019,1,33.5,502.29,1
2019,1,34.8,465.29,1
2019,1,34.2,441.95,1
2019,1,33.8,461.18,1
2019,1,31.3,368.55,1
2019,1,29.7,296.35,1
2019,1,29.9,292.89,1
2019,1,32.2,384.37,1
2019,1,28.7,266.58,1
2019,1,31.7,351.94,1
2019,1,29.4,307.49,1
2019,1,29.3,303.14,1
2019,1,31.9,391.12,1
2019,1,31.1,338.32,1
2019,1,31.2,352.53,1
2019,1,33.4,406.17,1
2019,1,30.2,317.13,1
2019,1,31,346.28,1
2019,2,35,520.64,1
2019,2,34.8,463.05,1
2019,2,35.4,507.32,1
2019,2,34.5,498.91,1
2019,2,36,563.89,1
2019,2,34.3,455.57,1
2019,2,35.7,566.29,1
2019,2,34,477.76,1
2019,2,28.5,237.73,1
2019,2,30,331.82,1
2019,2,29.2,274.43,1
2019,2,29.5,264.59,1
2019,2,29.7,312.26,1
2019,2,29.1,293.03,1
2019,2,29.6,261.88,1
2019,2,29.9,316.36,1
2019,2,29.1,254.47,1
2019,2,28.8,248.52,1
2019,2,29.5,275.05,1
2019,2,29,260.73,1
2019,2,27.1,194.67,1
2019,2,29.2,269.52,1
2019,2,31,311.55,1
2019,2,28.3,226.84,1
2019,3,34,471.19,1
2019,3,31.7,355.01,1
2019,3,32.3,358.93,1
2019,3,33.3,418.32,1
2019,3,32.5,391.94,1
2019,3,31.7,364.67,1
2019,3,31,354.46,1
2019,3,32.8,409.75,1
2019,3,32.3,377.1,1
2019,3,31.3,392.05,1
2019,3,32.1,408.15,1
2019,3,31.3,419.14,1
2019,3,32.3,385.88,1
2019,3,31,352.1,1
2019,3,33.6,419.91,1
2019,3,33.2,428.92,1
2019,3,30.9,285.88,1
2019,3,29.7,273.85,1
2019,3,29.5,271.65,1
2019,3,28.4,240.23,1
2019,3,29.5,253.79,1
2019,3,28.9,250.11,1
2019,3,27.6,210.06,1
2019,3,29.9,280.56,1
2019,3,29.8,262.7,1
2019,4,33.4,523.98,1
2019,4,27.1,196.67,1
2019,4,27.3,209.44,1
2019,4,27.6,213.03,1
2019,4,25.4,169.66,1
2019,4,26,179.25,1
2019,4,27.1,176.24,1
2019,4,27.7,200.77,1
2019,4,26.4,194.34,1
2019,4,27.8,216.91,1
2019,4,27.5,207.68,1
2019,4,24.8,156.35,1
2019,4,24.3,121.81,1
2019,4,25.5,158.54,1
2019,4,24.8,147.78,1
2019,4,24.4,150.4,1
2019,4,26.3,170,1
2019,4,26.5,193.33,1
2019,6,34.8,632.09,1
2019,6,34.2,609.39,1
2019,6,32.8,571.07,1
2019,6,34.7,574.42,1
2019,6,33.6,556.27,1
2019,6,34.5,581.19,1
2019,6,36,721.27,1
2019,6,34.1,551.17,1
2019,6,28.9,323.22,1
2019,6,29.9,359.55,1
2019,6,27.5,253.03,1
2019,6,29,314,1
2019,6,28.9,314.5,1
2019,6,28.2,284.01,1
2019,6,29.5,351.02,1
2019,6,29,332.43,1
2019,6,30.1,346.19,1
2019,6,29.3,337.12,1
2019,6,30.1,325.59,1
2019,6,31.8,385.32,1
2019,6,31,367.36,1
2019,6,30,350.72,1
2019,6,28.5,343.69,1
2019,6,32.2,511.44,1
2019,6,32.2,480.29,1
2019,6,32.3,474.89,1
2019,6,32,465.77,1
2019,6,31.8,479.45,1
2019,6,33.2,513.15,1
2019,6,33.9,552.26,1
2019,6,34.8,627.99,1
2019,6,32.1,488.31,1
2019,6,34.1,581.13,1
2019,6,30.5,399.1,1
2019,6,32.4,405.56,1
2019,6,33,421.09,1
2019,6,31.1,388.36,1
2019,6,30.1,364.52,1
2019,6,30,367.23,1
2019,7,37.8,716.46,1
2019,7,34.9,621.52,1
2019,7,34,576.92,1
2019,7,33.8,589.46,1
2019,7,34.2,580.79,1
2019,7,34,615.62,1
2019,7,35.2,596.13,1
2019,7,34.7,606.13,1
2019,7,35,611.41,1
2019,7,35.2,584.62,1
2019,7,35.7,653.22,1
2019,7,35.1,632.26,1
2019,7,34,577.82,1
2019,7,33.1,531.37,1
2019,7,32,414.66,1
2019,7,31.5,438.88,1
2019,7,32.7,420.66,1
2019,7,31.7,421.12,1
2019,7,31.5,390.41,1
2019,7,30.6,372.5,1
2019,7,34,557.07,1
2019,7,31.8,401.09,1
2019,7,35,565.38,1
2019,7,32.1,413.58,1
2019,7,32.8,497.99,1
2019,7,33.2,504.8,1
2019,7,33.2,442.9,1
2019,7,34.2,556.42,1
2019,7,32,407.69,1
2019,7,36,593.18,1
2019,7,31.9,391.9,1
2019,7,31.9,424.13,1
2019,7,34.5,547.4,1
2019,7,28.2,275.04,1
2019,7,27.9,255.91,1
2019,7,29.7,299.88,1
2019,7,28.9,305.06,1
2019,7,29.2,305.64,1
2019,7,29.9,349.82,1
2019,7,29.5,314.82,1
2019,7,29,296.25,1
2019,7,31,345.33,1
2019,7,29.7,332.39,1
2019,7,30.1,350.39,1
2019,7,29.1,309.68,1
2019,7,29,299.45,1
2019,7,29.2,293.29,1
2019,7,29.5,358.82,1
2019,7,29.7,336.02,1
2019,7,29.5,305.08,1
2019,7,28.8,284.5,1
2019,7,31.7,348.41,1
2019,7,31,367.8,1
2019,7,29.1,286.72,1
2019,7,29.3,309.68,1
2019,7,30.5,363.43,1
2019,7,25.2,177.16,1
2019,7,28,250.35,1
2019,7,28,258.01,1
2019,7,27.8,251.2,1
2019,7,28,246.06,1
2019,7,28,275.26,1
2019,7,24.5,164.6,1
2019,7,27,236.61,1
2019,7,24.9,167.81,1
2019,7,28.5,286.8,1
2019,7,28.5,282.5,1
2019,7,24.7,152.19,1
2019,7,27.5,236.85,1
2019,7,28,274.47,1
2019,7,23.7,151.15,1
2019,7,29.2,283.74,1
2019,7,27.7,260.01,1
2019,7,29,299.22,1
2019,7,24.2,150.91,1
2019,7,29,283.21,1
2019,7,27.7,270.12,1
2019,7,28.9,297.45,1
2019,7,29.7,303.16,1
2019,7,28.2,258.62,1
2019,7,26.8,228.68,1
2019,8,35.4,589.76,1
2019,8,35.6,670.7,1
2019,8,38.5,744.53,1
2019,8,36.2,674.24,1
2019,8,34.8,649.16,1
2019,8,36.2,724.51,1
2019,8,37.6,739.75,1
2019,8,34,616.51,1
2019,8,35,653.67,1
2019,8,34.8,638.77,1
2019,8,33.3,599.49,1
2019,8,35.2,632.66,1
2019,8,34.2,610.64,1
2019,8,35.5,650.93,1
2019,8,34.7,649.26,1
2019,8,35.3,652.66,1
2019,8,36,688.9,1
2019,8,35.9,690.62,1
2019,8,35.4,605.84,1
2019,8,34,557.05,1
2019,8,34.3,594.56,1
2019,8,34.1,500.77,1
2019,8,35.2,573.89,1
2019,8,32.8,524.04,1
2019,8,34,542.94,1
2019,8,34.3,599.77,1
2019,8,32,476.75,1
2019,8,32.8,509.74,1
2019,8,33.2,500.27,1
2019,8,32.6,519.34,1
2019,8,35.2,596.41,1
2019,8,34,542.52,1
2019,8,34.2,521.03,1
2019,8,34.4,612.05,1
2019,8,31.7,441.95,1
2019,8,31.6,485,1
2019,8,32.2,453.63,1
2019,8,33.9,481.25,1
2019,8,31.5,460.05,1
2019,8,34.2,510.74,1
2019,8,32,435.25,1
2019,8,32.3,478.44,1
2019,8,32.7,475.34,1
2019,8,33.2,479.11,1
2019,8,32.4,493.68,1
2019,8,33,493.14,1
2019,8,32.2,475.24,1
2019,8,30.8,425.46,1
2019,8,32.5,451.76,1
2019,8,33,511.18,1
2019,8,32,495.95,1
2019,8,32.5,487.76,1
2019,8,33.2,465.31,1
2019,8,30.8,434.83,1
2019,8,32.1,511.29,1
2019,8,33.2,471.51,1
2019,8,31.7,466.14,1
2019,8,31,336.48,1
2019,8,30,452.77,1
2019,8,30.8,386.24,1
2019,8,30.1,391.09,1
2019,8,32.3,390.88,1
2019,8,31.6,417.84,1
2019,8,30.7,377.24,1
2019,8,29.8,363.28,1
2019,8,29.7,398.64,1
2019,8,30,399.74,1
2019,8,30.9,380.68,1
2019,8,31.3,379.76,1
2019,8,30.4,348.07,1
2019,8,30.2,385.2,1
2019,8,30.5,367.87,1
2019,8,31,374.62,1
2019,8,29.1,352.32,1
2019,8,30.1,383.29,1
2019,8,29.5,380.76,1
2019,8,29.8,378.19,1
2019,8,29,335,1
2019,8,29.7,292.3,1
2019,9,36.1,648.97,1
2019,9,33.6,595.42,1
2019,9,34.1,583.93,1
2019,9,36,606.48,1
2019,9,36.5,625.63,1
2019,9,36.5,615.9,1
2019,9,34.3,596.58,1
2019,9,35,579.04,1
2019,9,35.7,612.24,1
2019,9,34.5,594.4,1
2019,9,37.3,651.66,1
2019,9,37.6,629.03,1
2019,9,34.9,589.79,1
2019,9,35.6,633.63,1
2019,9,35.5,608.95,1
2019,9,35.1,603.37,1
2019,9,35,518.23,1
2019,9,33.2,493.06,1
2019,9,34,483.67,1
2019,9,34,521.02,1
2019,9,33.9,520.33,1
2019,9,34,516.87,1
2019,9,32.1,505.04,1
2019,9,34.5,463.05,1
2019,9,33.7,545.04,1
2019,9,32.7,487.73,1
2019,9,34.5,501.86,1
2019,9,32.9,514.11,1
2019,9,32.7,520.04,1
2019,9,37.1,531.31,1
2019,9,34.7,507.4,1
2019,9,32.7,453.42,1
2019,9,31.5,400.34,1
2019,9,32,426.82,1
2019,9,32.7,452.37,1
2019,9,34.5,473.16,1
2019,9,32.3,443.87,1
2019,9,34.5,526.29,1
2019,9,33,473.49,1
2019,9,33.5,483.53,1
2019,9,33.2,462.87,1
2019,9,30.3,318.82,1
2019,9,29.6,333.67,1
2019,9,33,446.57,1
2019,9,33.2,471.11,1
2019,9,31.9,426.87,1
2019,9,26.7,229.86,1
2019,9,29.7,269.42,1
2019,9,26.5,220.3,1
2019,9,27.7,232.55,1
2019,9,28.6,285.62,1
2019,9,28,244.52,1
2019,9,27.6,263.63,1
2019,9,26.8,219.13,1
2019,9,27.1,245.51,1
2019,9,29.3,301.04,1
2019,9,27.8,245.77,1
2019,9,29.6,326.1,1
2019,9,28,262.76,1
2019,9,28.3,259.81,1
2019,9,27.7,245.26,1
2019,9,28.3,273.03,1
2019,9,29,276.43,1
2019,9,28,250.87,1
2019,9,27.4,224.89,1
2019,9,26.3,217.98,1
2019,9,26.9,231.02,1
2019,9,29,293.2,1
2019,9,28.3,293.11,1
2019,9,29.6,317.94,1
2019,10,35.6,652.94,1
2019,10,36.9,672.13,1
2019,10,36.5,641.78,1
2019,10,35.2,616.74,1
2019,10,35.6,613.59,1
2019,10,36.5,652.71,1
2019,10,36.2,656.82,1
2019,10,35.3,678.33,1
2019,10,35.8,639.58,1
2019,10,37.6,639.57,1
2019,10,36.6,615.91,1
2019,10,35.6,617.5,1
2019,10,38.5,702.22,1
2019,10,35,588.56,1
2019,10,35.4,688.55,1
2019,10,36.6,605.79,1
2019,10,35.8,601.47,1
2019,10,36.1,633.28,1
2019,10,36.1,740.46,1
2019,10,38,770.25,1
2019,10,35.7,670.16,1
2019,10,35.6,599.15,1
2019,10,35.9,614.94,1
2019,10,33.5,552.12,1
2019,10,35.1,593.11,1
2019,10,34.2,583.36,1
2019,10,34.8,575.88,1
2019,10,35.2,648.9,1
2019,10,34.8,567.1,1
2019,10,34.7,575.15,1
2019,10,37,556.11,1
2019,10,35.8,606.05,1
2019,10,36.2,637.97,1
2019,10,34.8,586.77,1
2019,10,36.5,644.81,1
2019,10,35.8,589.99,1
2019,10,28.5,238.23,1
2019,10,25.6,192.94,1
2019,10,27,212.54,1
2019,10,27.5,241.97,1
2019,10,26.5,197.58,1
2019,10,27.8,240.06,1
2019,10,26.7,203.43,1
2019,10,27.3,246.92,1
2019,10,27,224.54,1
2019,10,28.2,240.45,1
2019,10,27.5,230.49,1
2019,10,28,241.66,1
2019,10,27,202.41,1
2019,10,26.5,204.82,1
2019,10,26,190.95,1
2019,10,27.5,244.44,1
2019,10,28.2,226.86,1
2019,10,27,226.99,1
2019,10,27.1,223.71,1
2019,11,37,702.26,1
2019,11,36,690.37,1
2019,11,34.5,625.23,1
2019,11,35,647.86,1
2019,11,36.2,675,1
2019,11,37,682.29,1
2019,11,36.5,688.04,1
2019,11,36.2,648.42,1
2019,11,37,670.15,1
2019,11,34.5,630.78,1
2019,11,36.3,678.28,1
2019,11,36.7,668.73,1
2019,11,36.6,716.54,1
2019,11,37,749.6,1
2019,11,36,689.85,1
2019,11,37,696.4,1
2019,11,37.6,681.7,1
2019,11,34.9,582.25,1
2019,11,35.2,571.25,1
2019,11,35.7,618.2,1
2019,11,34.8,602.93,1
2019,11,34.9,594.17,1
2019,11,33.9,484.76,1
2019,11,36,654.87,1
2019,11,34.5,586.6,1
2019,11,36.6,657.81,1
2019,11,36,677.58,1
2019,11,33.2,560.54,1
2019,11,34.7,637.83,1
2019,11,34,570.69,1
2019,11,35.1,607.69,1
2019,11,29.3,309.87,1
2019,11,32,451.01,1
2019,11,33.2,445,1
2019,11,33.4,445.82,1
2019,11,30.8,347.87,1
2019,11,33.9,480.87,1
2019,11,33.5,477.64,1
2019,11,31.3,353.84,1
2019,11,31,403.25,1
2019,11,33,436.17,1
2019,11,31.3,366.43,1
2019,11,29.1,305.27,1
2019,11,30.2,342.29,1
2019,11,32.1,372.04,1
2019,11,33,454.4,1
2019,11,31.7,394.69,1
2019,11,28.6,263.49,1
2019,11,28.3,275.57,1
2019,11,28.7,304.67,1
2019,11,27.6,269.79,1
2019,11,28.5,298.29,1
2019,11,27.8,269.82,1
2019,11,28.2,276,1
2019,11,28.6,300.42,1
2019,11,27.6,252.15,1
2019,11,28.7,316.38,1
2019,11,28.3,287.34,1
2019,11,28.2,289.84,1
2019,11,27.7,274.8,1
2019,11,28.2,313.69,1
2019,11,28.7,303.4,1
2019,11,29.3,340.27,1
2019,11,29.7,340.86,1
2019,11,29.3,323.65,1
2019,11,28.2,270.1,1
2019,11,30.2,350.13,1
2019,11,30.2,357.14,1
2019,11,26.6,231.83,1
2019,11,28.7,312.82,1
2019,11,27.3,238.23,1
2019,12,36.5,684.55,1
2019,12,36.9,678.91,1
2019,12,37.2,801.05,1
2019,12,37.1,749.76,1
2019,12,37.5,744.36,1
2019,12,36.8,701.83,1
2019,12,36.6,761.81,1
2019,12,37,752.39,1
2019,12,35.9,668.76,1
2019,12,36.9,701.54,1
2019,12,37,715.04,1
2019,12,37,694.83,1
2019,12,37.6,700.4,1
2019,12,40,956.37,1
2019,12,37.9,810.02,1
2019,12,36.6,614.84,1
2019,12,35.2,606.91,1
2019,12,35.9,614.03,1
2019,12,35.1,615.3,1
2019,12,35.1,597.72,1
2019,12,36.1,640.46,1
2019,12,35.5,594.23,1
2019,12,36.1,625.68,1
2019,12,37,663.59,1
2019,12,37,711.41,1
2019,12,35.5,606.6,1
2019,12,35.1,630.95,1
2019,12,35,632.71,1
2019,12,36.3,634.28,1
2019,12,36.5,651.25,1
2019,12,36.6,597.42,1
2019,12,36.7,652.64,1
2019,12,35.5,647.43,1
2019,12,28.5,269.93,1
2019,12,30.5,343.07,1
2019,12,29.9,352.44,1
2019,12,26.9,317.17,1
2019,12,29.6,292.2,1
2019,12,29.2,300.37,1
2019,12,29.4,305.74,1
2019,12,29.5,323.47,1
2019,12,29.3,299.24,1
2019,12,28.4,265.29,1
2019,12,29.5,279.77,1
2019,12,28.6,268.83,1
2019,12,29.6,289.35,1
2019,12,28.1,265.05,1
2019,12,28.1,274.72,1
2019,12,28.5,280.08,1
2019,12,28.5,289.27,1
2019,12,26.5,198.58,1
2019,12,27.9,242.61,1
2019,12,26.9,218.17,1
2019,12,27.1,228.39,1
2019,12,27.5,224.21,1
2019,12,26.5,206.97,1
2019,12,28,266.98,1
2019,12,27.1,218.03,1
2019,12,27.4,245.02,1
2019,12,27.9,253.67,1
2019,12,27.6,233.6,1
2019,12,28,227.39,1
2019,12,27.9,271.69,1
2019,12,27.1,200.56,1
2019,12,27.9,229.13,1
2020,1,36.8,645.99,1
2020,1,36.1,618.84,1
2020,1,34.7,582.82,1
2020,1,36.1,636.18,1
2020,1,34.8,596.41,1
2020,1,36.4,719.16,1
2020,1,34.7,648.05,1
2020,1,35.7,582.06,1
2020,1,35,598.23,1
2020,1,36.7,682.95,1
2020,1,38,798.28,1
2020,1,34.3,547.39,1
2020,1,35.7,575.47,1
2020,1,37.5,643.56,1
2020,1,36.6,630.37,1
2020,1,35.1,607.2,1
2020,1,34.5,525.03,1
2020,1,34.7,555.29,1
2020,1,34,550.62,1
2020,1,35.5,522.31,1
2020,1,33.5,527.96,1
2020,1,34,506.3,1
2020,1,35.7,592.33,1
2020,1,33.5,492.58,1
2020,1,36.2,579,1
2020,1,35.1,555.46,1
2020,1,34.6,512.82,1
2020,1,35.5,538.16,1
2020,1,29.6,296.24,1
2020,1,27.5,254.65,1
2020,1,28.5,268.33,1
2020,1,29,293.7,1
2020,1,29.3,285.38,1
2020,1,27.7,246.44,1
2020,1,27.9,251.02,1
2020,1,29.5,299.43,1
2020,1,28.2,231.83,1
2020,1,29.7,302.02,1
2020,1,27.2,236.03,1
2020,1,29,303.1,1
2020,1,30,288.01,1
2020,1,28.4,266.46,1
2020,1,29,274.32,1
2020,1,28.6,270.67,1
2020,1,26,177.34,1
2020,1,26.7,214.28,1
2020,1,28.3,239.34,1
2020,1,27,234.95,1
2020,1,27.9,235.31,1
2020,1,27.3,218.27,1
2020,1,28.3,231.75,1
2020,1,26.9,205.52,1
2020,1,22.4,125.77,1
2020,1,26.3,201.04,1
2020,1,26.3,211.75,1
2020,1,25.4,172.72,1
2020,1,26.9,267.97,1
2020,1,27.2,219.3,1
2020,1,25,176.56,1
2020,2,34,460.23,1
2020,2,35.1,508.46,1
2020,2,34.4,453.39,1
2020,2,35.3,521.42,1
2020,2,31.8,358.58,1
2020,2,31.3,352.55,1
2020,2,30,322.64,1
2020,2,32,394.06,1
2020,2,31.4,393.53,1
2020,2,29.3,258.47,1
2020,2,31.2,338.5,1
2020,2,29.7,281.15,1
2020,2,32.5,403.23,1
2020,2,30.6,339.9,1
2020,2,30.4,333.35,1
2020,2,32.1,377.8,1
2020,2,31,358.93,1
2020,2,29.5,278.27,1
2020,2,29.7,295.69,1
2020,2,30.2,331.27,1
2020,2,28,243.55,1
2020,2,28.6,252.06,1
2020,2,26.7,189.82,1
2020,2,26.5,204.24,1
2020,2,28.2,209.37,1
2020,2,28.2,222.54,1
2020,2,28,225.89,1
2020,2,29.1,248.53,1
2020,2,27.2,211.31,1
2020,2,27,206.81,1
2020,2,28.9,269.54,1
2020,2,27.5,210.52,1
2020,2,28.3,222.35,1
2020,2,27.2,202.83,1
2020,2,26.2,189.85,1
2020,2,24.3,147.27,1
2020,2,29.4,277.11,1
2020,2,24.8,148.89,1
2020,3,36.4,655.27,1
2020,3,33.8,494.86,1
2020,3,35.2,573.22,1
2020,3,36,584.87,1
2020,3,36.6,604.44,1
2020,3,29.5,268.93,1
2020,3,29.8,289.29,1
2020,3,29.4,306.45,1
2020,3,28,252.8,1
2020,3,30,265.79,1
2020,3,27.6,214.32,1
2020,3,27.7,228.94,1
2020,3,23.7,128.34,1
2020,3,27.4,181.07,1
2020,3,28.5,223.15,1
2020,3,27.9,233.01,1
2020,3,22.9,111.58,1
2020,3,26,169.3,1
2020,3,25,196.92,1
2020,3,28,222.47,1
2020,3,28.4,243.14,1
2020,3,28.5,232.22,1
2020,3,24.5,155.92,1
2020,3,28.8,260.7,1
2020,4,29,280.78,1
2020,4,26.5,187.11,1
2020,4,26,180.08,1
2020,4,23.6,128.29,1
2020,4,25.6,167.07,1
2020,4,25.6,182.87,1
2020,4,25.6,158.33,1
2020,5,26.4,236.94,1
2020,5,27.7,249.32,1
2020,5,27,267.9,1
2020,5,27.5,295.15,1
2020,5,24.7,178.41,1
2020,5,23.7,158.67,1
2020,5,21.4,210.52,1
2020,5,21.4,215.93,1
2020,6,28,274.83,1
2020,6,26,220.04,1
2020,6,27.1,280.49,1
2020,7,33.6,669.02,1
2020,7,37.4,696.65,1
2020,7,35.3,675.58,1
2020,7,36,764.79,1
2020,7,37.6,741.22,1
2020,7,35.4,634.05,1
2020,7,34.7,647.37,1
2020,7,36.1,710.05,1
2020,7,35.5,717.14,1
2020,7,34.5,608.14,1
2020,7,38.2,712.75,1
2020,7,36.7,652.97,1
2020,7,38.3,755.44,1
2020,7,34.7,583.05,1
2020,7,33.6,541.13,1
2020,7,35.7,619.53,1
2020,7,34.2,562.16,1
2020,7,33.7,508.73,1
2020,7,34,508.54,1
2020,7,33.4,553.31,1
2020,7,34.1,536.8,1
2020,7,33.7,584.9,1
2020,7,33,552.79,1
2020,7,33.5,566.95,1
2020,7,33.9,580.92,1
2020,7,33.6,568.25,1
2020,7,33.3,565.99,1
2020,7,33.3,574.55,1
2020,7,32.3,542.94,1
2020,7,31.8,392.92,1
2020,7,29.3,356.38,1
2020,7,31.3,379.56,1
2020,7,30.5,352.85,1
2020,7,32,428.18,1
2020,7,30.4,360.48,1
2020,7,30.1,352.06,1
2020,7,31.2,362.54,1
2020,7,32.3,452.15,1
2020,7,30.7,393.3,1
2020,7,30.7,356.55,1
2020,7,29.7,373.35,1
2020,7,30,349.47,1
2020,7,30.7,367.95,1
2020,7,32.5,430.09,1
2020,7,29.5,344.95,1
2020,7,30,377.05,1
2020,7,31.2,381.98,1
2020,7,32.3,436.61,1
2020,7,32.1,466.63,1
2020,7,29.2,294.4,1
2020,7,27,248.87,1
2020,7,26.6,225.95,1
2020,7,28.9,264.33,1
2020,7,31,390.05,1
2020,7,27.6,250.37,1
2020,7,25.8,232.97,1
2020,7,28.5,305.95,1
2020,7,27,237.78,1
2020,7,27.4,243.28,1
2020,7,29,300.03,1
2020,7,28.4,275.13,1
2020,7,29.4,314.82,1
2020,8,36.3,668.94,1
2020,8,36.7,639.57,1
2020,8,35.4,696.02,1
2020,8,39.9,793.21,1
2020,8,34.6,630.92,1
2020,8,37.4,748.38,1
2020,8,37.1,832.86,1
2020,8,35.4,736.4,1
2020,8,35.4,635.36,1
2020,8,35,676.39,1
2020,8,35.4,671.05,1
2020,8,35.5,651.13,1
2020,8,36.1,734.58,1
2020,8,37.9,732.01,1
2020,8,35.9,656.3,1
2020,8,35.9,704,1
2020,8,37.8,767.38,1
2020,8,36.4,650.32,1
2020,8,36.6,706.66,1
2020,8,33,581.84,1
2020,8,34.2,563.03,1
2020,8,34.9,574.16,1
2020,8,36.3,715.9,1
2020,8,33.2,540.33,1
2020,8,33.8,554.99,1
2020,8,35.7,584.05,1
2020,8,34.6,627.17,1
2020,8,37.4,714.15,1
2020,8,35.4,550.41,1
2020,8,35.6,651.3,1
2020,8,35,604.84,1
2020,8,34,518.9,1
2020,8,34.9,610.09,1
2020,8,33.9,520.7,1
2020,8,35.4,610.03,1
2020,8,34.5,601.02,1
2020,8,34.7,596.33,1
2020,8,33,552.31,1
2020,8,33.1,546.12,1
2020,8,31.5,461.3,1
2020,8,31.5,446.84,1
2020,8,32.3,448.08,1
2020,8,32.5,438.48,1
2020,8,31.2,468.92,1
2020,8,32.6,448.75,1
2020,8,32.3,448.29,1
2020,8,32.3,449.78,1
2020,8,32.8,484.42,1
2020,8,31.9,468.13,1
2020,8,31.6,490.88,1
2020,8,32.1,439.27,1
2020,8,32.2,479,1
2020,8,32.4,450.08,1
2020,8,33.4,477.98,1
2020,8,31,376.76,1
2020,8,29.9,301.24,1
2020,8,30,364.88,1
2020,8,29,306.55,1
2020,8,29.5,320.99,1
2020,8,29.5,334.34,1
2020,8,28.8,315.37,1
2020,8,29,311.82,1
2020,8,30,337.53,1
2020,8,29.6,343.22,1
2020,8,29.2,323.96,1
2020,8,30,347.75,1
2020,8,27.7,300.87,1
2020,8,29.5,308.68,1
2020,8,30,355.61,1
2020,8,28.3,295.91,1
2020,8,28.8,285.67,1
2020,8,30.4,381.3,1
2020,8,30,348.83,1
2020,8,29.5,338.41,1
2020,8,30.5,370.46,1
2020,8,29.7,358.29,1
2020,8,30.5,360.74,1
2020,8,29.7,363.26,1
2020,8,30.2,385.25,1
2020,8,28.9,298.81,1
2020,9,36.3,621.2,1
2020,9,34.6,587.41,1
2020,9,40,811.01,1
2020,9,35,598,1
2020,9,35.8,636.77,1
2020,9,35.5,611.61,1
2020,9,35.1,622.85,1
2020,9,35.6,728.28,1
2020,9,36,663.35,1
2020,9,35.1,585,1
2020,9,34.9,613.81,1
2020,9,35,587.34,1
2020,9,34.5,554.08,1
2020,9,35.2,607.57,1
2020,9,34.4,574.71,1
2020,9,34,561.67,1
2020,9,35.2,585.98,1
2020,9,33.8,518.9,1
2020,9,33.1,542.75,1
2020,9,34,561.24,1
2020,9,33.5,544.16,1
2020,9,34.2,563.33,1
2020,9,32.8,504.98,1
2020,9,35.2,576.17,1
2020,9,34.5,571.2,1
2020,9,33.7,524.05,1
2020,9,34.2,550.55,1
2020,9,33.7,523.21,1
2020,9,33.7,542.99,1
2020,9,33.5,557.09,1
2020,9,34.7,563.7,1
2020,9,34.3,530.3,1
2020,9,33.8,522.2,1
2020,9,33.4,495.45,1
2020,9,34.2,540.8,1
2020,9,32.8,468.8,1
2020,9,34.1,555.13,1
2020,9,34.1,505.77,1
2020,9,33.7,513.34,1
2020,9,32.9,502.28,1
2020,9,32.3,445.81,1
2020,9,32.9,460.8,1
2020,9,34.3,508.09,1
2020,9,33.7,535.22,1
2020,9,34,549.84,1
2020,9,33.4,516.07,1
2020,9,33,502.78,1
2020,9,33.7,519.05,1
2020,9,32.2,505.34,1
2020,9,35,556.55,1
2020,9,33.2,515.15,1
2020,9,33,486.06,1
2020,9,29.2,338.87,1
2020,9,29.6,348.31,1
2020,9,30.8,369.25,1
2020,9,31.1,403.84,1
2020,9,31,370.84,1
2020,9,32.5,445.75,1
2020,9,29,336.73,1
2020,9,32.2,438.56,1
2020,9,31.5,391.48,1
2020,9,32.1,450.04,1
2020,9,30.9,378.4,1
2020,9,29.1,317.07,1
2020,10,37.1,713.92,1
2020,10,36.5,753.19,1
2020,10,35,640.04,1
2020,10,36,672.53,1
2020,10,36.6,667.9,1
2020,10,35.7,603.39,1
2020,10,35.5,641,1
2020,10,36,654.99,1
2020,10,35.6,643.2,1
2020,10,34,631.5,1
2020,10,37.4,760.85,1
2020,10,36.2,682.45,1
2020,10,35.6,638.38,1
2020,10,37.3,737.13,1
2020,10,34.5,628.32,1
2020,10,33.6,485.04,1
2020,10,32,523.01,1
2020,10,32.5,512.74,1
2020,10,32.4,458.77,1
2020,10,35,562.38,1
2020,10,36.4,613.78,1
2020,10,34.2,558.55,1
2020,10,33,519.48,1
2020,10,32.7,493.15,1
2020,10,33,495.68,1
2020,10,32.1,454.69,1
2020,10,32,428.63,1
2020,10,31.6,466.3,1
2020,10,34,520.84,1
2020,10,32.2,450.46,1
2020,10,33,557.24,1
2020,10,32.2,441.86,1
2020,10,32.7,496.92,1
2020,10,29,406.14,1
2020,10,33,559.08,1
2020,10,32.8,444.82,1
2020,10,30.5,351.14,1
2020,10,30,343.95,1
2020,10,30.1,340.83,1
2020,10,28.7,324.52,1
2020,10,29.7,329.31,1
2020,10,29.5,367.59,1
2020,10,29.8,358.29,1
2020,10,29.7,345.67,1
2020,10,28.3,300.15,1
2020,10,28.7,340.03,1
2020,10,29.1,328.5,1
2020,10,29.6,346.09,1
2020,10,31.4,378.92,1
2020,10,29.6,308.66,1
2020,10,30,346.56,1
2020,10,27.2,250.18,1
2020,10,29.7,315.14,1
2020,11,35.1,644.52,1
